State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,4800,5600,5600
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1600,2000,2000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,5700,6400,6400
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,2100,2500,2500
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,4400,5000,5000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,7200,8000,8000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,2600,3000,3000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,2600,3000,3000
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1200,1400,1400
"Tamil Nadu",Namakkal,"Namakkal(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,06/04/2025,5000,5800,5800
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,4200,4800,4800
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,4400,5000,5000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5400,6000,6000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,8000,9000,9000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,5400,6000,6000
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,1000,1500,1500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,06/04/2025,5500,6000,6000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,06/04/2025,6000,7000,7000
"Tamil Nadu",Namakkal,Tiruchengode,"Amla(Nelli Kai)",Amla,Local,06/04/2025,6000,7000,7000
"Tamil Nadu",Namakkal,Tiruchengode,Ashgourd,Gouard,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Namakkal,Tiruchengode,Cabbage,Cabbage,Local,06/04/2025,1000,1500,1500
"Tamil Nadu",Namakkal,Tiruchengode,Chikoos(Sapota),Sapota,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Namakkal,Tiruchengode,Coconut,Coconut,Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Namakkal,Tiruchengode,Coriander(Leaves),"I Sort",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Namakkal,Tiruchengode,Ginger(Green),"Green Ginger",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Namakkal,Tiruchengode,"Green Avare (W)","Avare (W)",Local,06/04/2025,8000,9000,9000
"Tamil Nadu",Namakkal,Tiruchengode,Guava,"Guava Alahabad",Local,06/04/2025,6000,7000,7000
"Tamil Nadu",Namakkal,Tiruchengode,Papaya,Papaya,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Namakkal,Tiruchengode,Potato,"(Red Nanital)",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Namakkal,Tiruchengode,Tomato,Deshi,Local,06/04/2025,1000,1600,1600
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1200,1200,1200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,1400,1400,1400
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,5600,5600,5600
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,5600,5600,5600
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Colacasia,Colacasia,Local,06/04/2025,8000,8000,8000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,8400,10400,10400
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,06/04/2025,5000,5000,5000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1200,1200,1200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2400,2400,2400
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,800,1000,1000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,6000,7000,7000
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,3200,4000,4000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,4400,5000,5000
"Tamil Nadu",Pudukkottai,"Gandarvakottai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,1600,2000,2000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1000,1500,1500
"Tamil Nadu",Pudukkottai,"Karambakkudi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,7000,8000,8000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Lime,Lime,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,06/04/2025,16000,18000,18000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1000,1500,1500
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1000,1000,1000
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1500,1800,1800
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,5000,5500,5500
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,7000,8000,8000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,8000,8500,8500
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai )","Tube Flower","Tube Flower",Local,06/04/2025,50000,60000,60000
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,06/04/2025,6000,6500,6500
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,5500,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,06/04/2025,8000,10000,10000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,5000,5000,5000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2500,2500,2500
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,5000,5000,5000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,06/04/2025,15000,20000,20000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1900,1900,1900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,4500,7500,7500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2000,2400,2400
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1600,2000,2000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Grapes,Annabesahai,Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,06/04/2025,5000,5500,5500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Maize,"Deshi Red",Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Mango,Safeda,Local,06/04/2025,15000,16000,16000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,06/04/2025,10000,12000,12000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Water Melon","Water Melon",Local,06/04/2025,1600,1800,1800
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1000,1200,1200
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,06/04/2025,4800,5200,5200
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5000,5600,5600
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Jack Fruit","Jack Fruit",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Karbuja(Musk Melon)",Karbhuja,Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Lime,Lime,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,3000,4000,4000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,3000,4000,4000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,06/04/2025,13500,14000,14000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1000,1500,1500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2800,2800,2800
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,3400,3400,3400
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2600,2800,2800
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,5600,6000,6000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,3500,3500,3500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1200,1200,1200
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2500,2800,2800
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2600,2800,2800
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1000,1200,1200
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2000,2400,2400
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1000,1400,1400
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2000,2400,2400
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3000,3200,3200
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,800,1000,1000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6500,7000,7000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,10000,11000,11000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )","Green Peas","Green Peas",Local,06/04/2025,10500,11000,11000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,06/04/2025,12000,14000,14000
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,7000,8400,8400
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2600,2800,2800
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,10000,12000,12000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,3800,4000,4000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,06/04/2025,8000,8000,8000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,06/04/2025,20000,20000,20000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,3000,3800,3800
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,06/04/2025,8000,8000,8000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,06/04/2025,6500,7000,7000
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,7000,8000,8000
