State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,2025-04-06,3300.0,3600.0,3600.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Brinjal,Round,Local,2025-04-06,5500.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,2025-04-06,3500.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Onion,Bellary,Local,2025-04-06,3000.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Raddish,Raddish,Local,2025-04-06,2700.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2025-04-06,2500.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,2025-04-06,2000.0,2500.0,2500.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,2025-04-06,3000.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Coconut,Coconut,Local,2025-04-06,5500.0,6500.0,6500.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Beans,Beans (Whole),Local,2025-04-06,6500.0,7000.0,7000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2025-04-06,1800.0,2000.0,2000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Brinjal,Round,Local,2025-04-06,3800.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,2025-04-06,1800.0,2000.0,2000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,2025-04-06,3800.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,2025-04-06,2400.0,2500.0,2500.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,2025-04-06,5500.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2025-04-06,7500.0,8000.0,8000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,2025-04-06,4400.0,4500.0,4500.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,2025-04-06,3800.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Onion,Bellary,Local,2025-04-06,2400.0,2500.0,2500.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Onion Green,Onion Green,Local,2025-04-06,3800.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2025-04-06,2200.0,2500.0,2500.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,2025-04-06,2700.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2025-04-06,3000.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Onion,Bellary,Local,2025-04-06,2700.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Papaya,Papaya,Local,2025-04-06,2700.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Tomato,Deshi,Local,2025-04-06,1800.0,2000.0,2000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2025-04-06,1800.0,2200.0,2200.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,2025-04-06,4000.0,5000.0,5000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2025-04-06,3600.0,4500.0,4500.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,2025-04-06,2500.0,3200.0,3200.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,2025-04-06,5000.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2025-04-06,2500.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,2025-04-06,3200.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Onion,Bellary,Local,2025-04-06,2800.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,2025-04-06,2200.0,2300.0,2300.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Brinjal,Round,Local,2025-04-06,4700.0,4800.0,4800.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Coconut,Coconut,Local,2025-04-06,3300.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Onion,Bellary,Local,2025-04-06,3600.0,3700.0,3700.0
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),1001,FAQ,2025-04-06,2300.0,2300.0,2300.0
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),MTU-1010,FAQ,2025-04-06,2320.0,2320.0,2320.0
Telangana,Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,2025-04-06,2320.0,2320.0,2320.0
Telangana,Mahbubnagar,Shadnagar,Green Chilli,Green Chilly,FAQ,2025-04-06,2800.0,3500.0,3200.0
Telangana,Mahbubnagar,Shadnagar,Ridgeguard(Tori),Other,FAQ,2025-04-06,2500.0,3500.0,3000.0
Telangana,Mahbubnagar,Shadnagar,Tomato,Deshi,FAQ,2025-04-06,500.0,800.0,600.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Bitter gourd,Bitter Gourd,FAQ,2025-04-06,3500.0,3500.0,3500.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cabbage,Cabbage,FAQ,2025-04-06,800.0,800.0,800.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cauliflower,African Sarson,FAQ,2025-04-06,1800.0,1800.0,1800.0
Telangana,Warangal,Warangal,Orange,Orange,Large,2025-04-06,6000.0,6000.0,6000.0
Telangana,Warangal,Warangal,Water Melon,Water Melon,Large,2025-04-06,800.0,800.0,800.0
Tripura,Dhalai,Gandacharra,Bitter gourd,Bitter Gourd,FAQ,2025-04-06,3300.0,3500.0,3400.0
Tripura,Dhalai,Gandacharra,Pumpkin,Pumpkin,FAQ,2025-04-06,2800.0,3000.0,2900.0
Tripura,Dhalai,Kulai,Bhindi(Ladies Finger),Bhindi,FAQ,2025-04-06,4500.0,5000.0,4800.0
Tripura,Dhalai,Kulai,Ginger(Green),Green Ginger,FAQ,2025-04-06,14000.0,15000.0,14500.0
Tripura,Dhalai,Masli,Bhindi(Ladies Finger),Bhindi,FAQ,2025-04-06,5000.0,6000.0,5500.0
Tripura,Gomati,Nutanbazar,Carrot,Carrot,FAQ,2025-04-06,3850.0,4000.0,3950.0
Tripura,Gomati,Nutanbazar,Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,7850.0,8000.0,7950.0
Tripura,Gomati,Nutanbazar,Ginger(Green),Green Ginger,FAQ,2025-04-06,9850.0,10000.0,9950.0
Tripura,Gomati,Nutanbazar,Green Chilli,Green Chilly,FAQ,2025-04-06,7850.0,8000.0,7950.0
Tripura,Gomati,Nutanbazar,Tomato,Hybrid,FAQ,2025-04-06,1850.0,2000.0,1950.0
Tripura,North Tripura,Kadamtala,Bhindi(Ladies Finger),Bhindi,FAQ,2025-04-06,3800.0,4000.0,3900.0
Tripura,North Tripura,Kadamtala,Brinjal,Round/Long,FAQ,2025-04-06,2800.0,3000.0,2900.0
Tripura,North Tripura,Kadamtala,Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,2800.0,3000.0,2900.0
Tripura,North Tripura,Kadamtala,Onion,Onion,FAQ,2025-04-06,1200.0,1400.0,1300.0
Tripura,North Tripura,Kanchanpur,Brinjal,Round/Long,FAQ,2025-04-06,2000.0,2500.0,2250.0
Tripura,North Tripura,Kanchanpur,Onion,Nasik,FAQ,2025-04-06,2000.0,2500.0,2250.0
Tripura,North Tripura,Kanchanpur,Potato,Potato,FAQ,2025-04-06,1000.0,1400.0,1200.0
Tripura,North Tripura,Panisagar,Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,2800.0,3000.0,2900.0
Tripura,North Tripura,Panisagar,Garlic,Garlic,FAQ,2025-04-06,11800.0,12000.0,11900.0
Tripura,North Tripura,Panisagar,Ginger(Green),Green Ginger,FAQ,2025-04-06,5300.0,5500.0,5400.0
Tripura,North Tripura,Panisagar,Sweet Potato,Sweet Potato,FAQ,2025-04-06,1800.0,2000.0,1900.0
Tripura,Sepahijala,Jumpuijala,Ginger(Green),Green Ginger,FAQ,2025-04-06,14000.0,16000.0,15000.0
Tripura,Sepahijala,Melaghar,Banana,Banana - Ripe,Medium,2025-04-06,2500.0,3000.0,2700.0
Tripura,Sepahijala,Melaghar,Onion,Small,FAQ,2025-04-06,2800.0,3000.0,2900.0
Uttar Pradesh,Amroha,Hasanpur,Banana,Other,Medium,2025-04-06,1810.0,2000.0,1850.0
Uttar Pradesh,Amroha,Hasanpur,Cabbage,Cabbage,FAQ,2025-04-06,1410.0,1500.0,1450.0
Uttar Pradesh,Amroha,Hasanpur,Capsicum,Capsicum,FAQ,2025-04-06,1410.0,1500.0,1450.0
Uttar Pradesh,Amroha,Hasanpur,Ginger(Green),Green Ginger,FAQ,2025-04-06,3210.0,4000.0,3520.0
Uttar Pradesh,Amroha,Hasanpur,Green Chilli,Green Chilly,FAQ,2025-04-06,1810.0,2000.0,1850.0
Uttar Pradesh,Amroha,Hasanpur,Mousambi(Sweet Lime),Mousambi,Medium,2025-04-06,1810.0,2000.0,1850.0
Uttar Pradesh,Amroha,Hasanpur,Potato,Badshah,Non-FAQ,2025-04-06,710.0,1000.0,750.0
Uttar Pradesh,Amroha,Hasanpur,Tomato,Deshi,Non-FAQ,2025-04-06,1810.0,2000.0,1850.0
Uttar Pradesh,Baghpat,Baraut,Cauliflower,Cauliflower,FAQ,2025-04-06,1000.0,1100.0,1040.0
Uttar Pradesh,Baghpat,Baraut,Onion,Red,FAQ,2025-04-06,1600.0,1800.0,1700.0
Uttar Pradesh,Baghpat,Baraut,Tomato,Hybrid,FAQ,2025-04-06,600.0,720.0,670.0
Uttar Pradesh,Balrampur,Tulsipur,Paddy(Dhan)(Common),Common,FAQ,2025-04-06,1980.0,2050.0,2050.0
Uttar Pradesh,Balrampur,Tulsipur,Rice,III,FAQ,2025-04-06,3050.0,3140.0,3100.0
Uttar Pradesh,Barabanki,Barabanki,Onion,Red,FAQ,2025-04-06,1750.0,1850.0,1800.0
Uttar Pradesh,Bijnor,Bijnaur,Potato,Desi,FAQ,2025-04-06,1075.0,1130.0,1100.0
Uttar Pradesh,Bijnor,Haldaur,Gur(Jaggery),Pathari,FAQ,2025-04-06,3400.0,3600.0,3500.0
Uttar Pradesh,Bijnor,Kiratpur,Brinjal,Brinjal,FAQ,2025-04-06,1300.0,1400.0,1350.0
Uttar Pradesh,Bijnor,Kiratpur,Green Chilli,Green Chilly,FAQ,2025-04-06,1900.0,2000.0,1950.0
Uttar Pradesh,Bijnor,Kiratpur,Gur(Jaggery),Red,FAQ,2025-04-06,3350.0,3450.0,3400.0
Uttar Pradesh,Bijnor,Kiratpur,Tomato,Tomato,Non-FAQ,2025-04-06,700.0,800.0,750.0
Uttar Pradesh,Bulandshahar,Gulavati,Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,1200.0,1400.0,1300.0
Uttar Pradesh,Bulandshahar,Gulavati,Green Chilli,Green Chilly,FAQ,2025-04-06,2400.0,2600.0,2500.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2025-04-06,9980.0,10220.0,10100.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Brinjal,Round/Long,FAQ,2025-04-06,1138.0,1345.0,1240.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Cabbage,Cabbage,FAQ,2025-04-06,705.0,895.0,800.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Wheat,Dara,FAQ,2025-04-06,2425.0,2520.0,2508.0
Uttar Pradesh,Etah,Aliganj,Mustard,Sarson(Black),FAQ,2025-04-06,5200.0,5235.0,5220.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Maize,Yellow,Non-FAQ,2025-04-06,2260.0,2280.0,2270.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Mustard,Sarson(Black),FAQ,2025-04-06,5940.0,5960.0,5950.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Onion,Red,Non-FAQ,2025-04-06,1740.0,1760.0,1750.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Rice,III,FAQ,2025-04-06,3030.0,3050.0,3040.0
Uttar Pradesh,Lucknow,Banthara,Wheat,Dara,FAQ,2025-04-06,2418.0,2438.0,2428.0
Uttar Pradesh,Mainpuri,Ghiraur,Onion,Red,FAQ,2025-04-06,1390.0,1590.0,1490.0
Uttar Pradesh,Muzaffarnagar,Khatauli,Capsicum,Capsicum,FAQ,2025-04-06,600.0,800.0,700.0
Uttar Pradesh,Muzaffarnagar,Khatauli,Guava,Guava,Medium,2025-04-06,2500.0,3500.0,3000.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bottle gourd,Bottle Gourd,FAQ,2025-04-06,975.0,1100.0,1020.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Carrot,Carrot,FAQ,2025-04-06,1400.0,1550.0,1450.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Spinach,Spinach,FAQ,2025-04-06,1000.0,1100.0,1050.0
Uttar Pradesh,Pillibhit,Pilibhit,Brinjal,Brinjal,FAQ,2025-04-06,1355.0,1440.0,1399.0
Uttar Pradesh,Pillibhit,Pilibhit,Cabbage,Cabbage,FAQ,2025-04-06,880.0,970.0,930.0
Uttar Pradesh,Pillibhit,Pilibhit,Cauliflower,Local,FAQ,2025-04-06,1045.0,1090.0,1065.0
Uttar Pradesh,Pillibhit,Pilibhit,Green Chilli,Green Chilly,FAQ,2025-04-06,2980.0,3045.0,3015.0
Uttar Pradesh,Pillibhit,Pilibhit,Onion,Red,FAQ,2025-04-06,1700.0,1800.0,1750.0
Uttar Pradesh,Pillibhit,Pilibhit,Pumpkin,Pumpkin,FAQ,2025-04-06,1180.0,1245.0,1220.0
Uttar Pradesh,Raebarelli,Raibareilly,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,2025-04-06,11380.0,11420.0,11400.0
Uttar Pradesh,Raebarelli,Raibareilly,Banana,Banana - Ripe,Medium,2025-04-06,2500.0,2600.0,2560.0
Uttar Pradesh,Raebarelli,Raibareilly,Bitter gourd,Bitter Gourd,FAQ,2025-04-06,2200.0,2300.0,2250.0
Uttar Pradesh,Raebarelli,Raibareilly,Brinjal,Round/Long,FAQ,2025-04-06,1300.0,1400.0,1350.0
Uttar Pradesh,Raebarelli,Raibareilly,Carrot,Carrot,FAQ,2025-04-06,1200.0,1300.0,1250.0
Uttar Pradesh,Raebarelli,Raibareilly,Jack Fruit,Jack Fruit,Medium,2025-04-06,2460.0,2550.0,2500.0
Uttar Pradesh,Raebarelli,Raibareilly,Mustard Oil,Mustard Oil,FAQ,2025-04-06,14700.0,14750.0,14725.0
Uttar Pradesh,Raebarelli,Raibareilly,Potato,Desi,FAQ,2025-04-06,1150.0,1200.0,1175.0
Uttar Pradesh,Raebarelli,Raibareilly,Rice,Common,FAQ,2025-04-06,3125.0,3175.0,3150.0
Uttar Pradesh,Saharanpur,Chutmalpur,Bottle gourd,Bottle Gourd,FAQ,2025-04-06,600.0,800.0,700.0
Uttar Pradesh,Saharanpur,Chutmalpur,Cauliflower,Cauliflower,FAQ,2025-04-06,350.0,500.0,400.0
Uttar Pradesh,Saharanpur,Chutmalpur,French Beans (Frasbean),French Beans (Frasbean),FAQ,2025-04-06,700.0,900.0,800.0
Uttar Pradesh,Shamli,Shamli,Apple,Kasmir/Shimla - II,Medium,2025-04-06,9400.0,9600.0,9500.0
Uttar Pradesh,Shamli,Shamli,Brinjal,Round/Long,FAQ,2025-04-06,1250.0,1350.0,1300.0
Uttar Pradesh,Shamli,Shamli,Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,1350.0,1450.0,1400.0
Uttar Pradesh,Shamli,Shamli,Papaya,Papaya,Medium,2025-04-06,2920.0,3020.0,2970.0
Uttar Pradesh,Shamli,Shamli,Pumpkin,Pumpkin,FAQ,2025-04-06,1010.0,1110.0,1060.0
Uttar Pradesh,Shamli,Shamli,Water Melon,Water Melon,Medium,2025-04-06,1350.0,1450.0,1400.0
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Gur(Jaggery),Yellow,FAQ,2025-04-06,3000.0,3200.0,3100.0
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Wheat,Dara,FAQ,2025-04-06,2445.0,2455.0,2450.0
Uttar Pradesh,Sitapur,Sitapur,Potato,Desi,FAQ,2025-04-06,1000.0,1200.0,1150.0
Uttar Pradesh,Sitapur,Sitapur,Tomato,Hybrid,FAQ,2025-04-06,600.0,750.0,700.0
Uttar Pradesh,Unnao,Bangarmau,Bottle gourd,Bottle Gourd,FAQ,2025-04-06,1170.0,1270.0,1220.0
Uttar Pradesh,Unnao,Bangarmau,Green Chilli,Green Chilly,FAQ,2025-04-06,2920.0,3020.0,2970.0
Uttar Pradesh,Unnao,Bangarmau,Maize,Yellow,FAQ,2025-04-06,2290.0,2390.0,2325.0
Uttrakhand,Haridwar,Roorkee,Bottle gourd,Other,FAQ,2025-04-06,500.0,700.0,600.0
Uttrakhand,Haridwar,Roorkee,Carrot,Other,FAQ,2025-04-06,300.0,500.0,400.0
Uttrakhand,Haridwar,Roorkee,Onion,Other,FAQ,2025-04-06,2000.0,3500.0,3000.0
Uttrakhand,Nanital,Haldwani,Banana,Other,Large,2025-04-06,800.0,1000.0,900.0
Uttrakhand,Nanital,Haldwani,Onion,Other,FAQ,2025-04-06,4000.0,5000.0,4500.0
Uttrakhand,Nanital,Haldwani,Potato,Other,FAQ,2025-04-06,1000.0,1400.0,1200.0
Uttrakhand,UdhamSinghNagar,Nanakmatta,Wheat,Other,FAQ,2025-04-06,2425.0,2425.0,2425.0
West Bengal,Bankura,Khatra,Potato,Local,Non-FAQ,2025-04-06,800.0,900.0,850.0
West Bengal,Bankura,Khatra,Tomato,Tomato,Non-FAQ,2025-04-06,500.0,800.0,600.0
West Bengal,Birbhum,Sainthia,Green Chilli,Green Chilly,FAQ,2025-04-06,4800.0,5000.0,4900.0
West Bengal,Birbhum,Sainthia,Mustard Oil,Mustard Oil,FAQ,2025-04-06,14700.0,14900.0,14800.0
West Bengal,Birbhum,Sainthia,Wheat,Sonalika,FAQ,2025-04-06,2600.0,2800.0,2700.0
West Bengal,Coochbehar,Dinhata,Onion,Onion,FAQ,2025-04-06,2000.0,2400.0,2200.0
West Bengal,Coochbehar,Dinhata,Potato,Jyoti,FAQ,2025-04-06,1100.0,1150.0,1125.0
West Bengal,Coochbehar,Mekhliganj,Bitter gourd,Bitter Gourd,FAQ,2025-04-06,3000.0,3500.0,3200.0
West Bengal,Coochbehar,Mekhliganj,Green Chilli,Green Chilly,FAQ,2025-04-06,3200.0,3800.0,3500.0
West Bengal,Coochbehar,Toofanganj,Brinjal,Brinjal,FAQ,2025-04-06,1700.0,2000.0,1900.0
West Bengal,Darjeeling,Darjeeling,Cabbage,Other,FAQ,2025-04-06,1700.0,1900.0,1800.0
West Bengal,Darjeeling,Darjeeling,Squash(Chappal Kadoo),Other,FAQ,2025-04-06,1900.0,2100.0,2000.0
West Bengal,Darjeeling,Karsiyang(Matigara),Tomato,Other,FAQ,2025-04-06,1200.0,1400.0,1300.0
West Bengal,Darjeeling,Siliguri,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,2025-04-06,13100.0,13300.0,13200.0
West Bengal,Darjeeling,Siliguri,Onion,Other,FAQ,2025-04-06,2200.0,2400.0,2300.0
West Bengal,Hooghly,Sheoraphuly,Bhindi(Ladies Finger),Bhindi,FAQ,2025-04-06,2000.0,2400.0,2200.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,2025-04-06,8300.0,8700.0,8500.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Green Chilli,Other,FAQ,2025-04-06,4200.0,6000.0,5000.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Tomato,Other,FAQ,2025-04-06,1400.0,2000.0,1600.0
West Bengal,Medinipur(W),Medinipur(West),Potato,Jyoti,FAQ,2025-04-06,1150.0,1200.0,1180.0
West Bengal,Medinipur(W),Medinipur(West),Tomato,Tomato,FAQ,2025-04-06,1050.0,1150.0,1100.0
West Bengal,North 24 Parganas,Habra,Pumpkin,Other,FAQ,2025-04-06,800.0,1000.0,1000.0
West Bengal,Paschim Bardhaman,Asansol,Mustard,Other,FAQ,2025-04-06,6400.0,6650.0,6550.0
West Bengal,Paschim Bardhaman,Asansol,Peas(Dry),Peas(Dry),FAQ,2025-04-06,5650.0,5850.0,5700.0
West Bengal,Paschim Bardhaman,Asansol,Potato,Jyoti,FAQ,2025-04-06,1200.0,1300.0,1260.0
West Bengal,Paschim Bardhaman,Durgapur,Masur Dal,Masur Dal,FAQ,2025-04-06,9450.0,9600.0,9500.0
West Bengal,Paschim Bardhaman,Durgapur,Potato,Jyoti,Non-FAQ,2025-04-06,1040.0,1160.0,1160.0
West Bengal,Paschim Bardhaman,Durgapur,Rice,Other,FAQ,2025-04-06,2950.0,3200.0,3050.0
West Bengal,Purba Bardhaman,Kalna,Potato,Jyoti,FAQ,2025-04-06,1150.0,1200.0,1180.0
West Bengal,Purba Bardhaman,Kalna,Rice,Other,FAQ,2025-04-06,3280.0,3320.0,3300.0
West Bengal,Puruliya,Purulia,Mustard Oil,Mustard Oil,FAQ,2025-04-06,15330.0,15530.0,15450.0
West Bengal,Puruliya,Purulia,Onion,Other,FAQ,2025-04-06,1600.0,2700.0,2200.0
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Brinjal,Brinjal,FAQ,2025-04-06,4000.0,4200.0,4100.0
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,4000.0,4200.0,4100.0
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Potato,Jyoti,FAQ,2025-04-06,1370.0,1450.0,1400.0
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Rice,Common,FAQ,2025-04-06,3400.0,3500.0,3450.0
Assam,Barpeta,Barpeta Road,Ginger(Green),Green Ginger,Local,2025-04-06,3000.0,3300.0,3200.0
Assam,Barpeta,Barpeta Road,Green Chilli,Green Chilly,Local,2025-04-06,1500.0,2000.0,1800.0
Assam,Barpeta,Barpeta Road,Lemon,Lemon,Local,2025-04-06,2001.0,2668.0,2334.5
Assam,Golaghat,Golaghat,Green Chilli,Green Chilly,Local,2025-04-06,3300.0,3700.0,3500.0
Assam,Golaghat,Golaghat,Lemon,Lemon,Local,2025-04-06,3468.4,3635.15,3635.15
Assam,Nalbari,Kumrikata,Cauliflower,Cauliflower,Local,2025-04-06,1200.0,1400.0,1200.0
Assam,Nalbari,Kumrikata,Green Chilli,Green Chilly,Local,2025-04-06,2000.0,2600.0,2400.0
Assam,Sibsagar,Sibsagar,Lemon,Lemon,Local,2025-04-06,3635.15,3735.2,3735.2
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Bottle gourd,Other,FAQ,2025-04-06,800.0,1500.0,1200.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Lemon,Other,FAQ,2025-04-06,7000.0,8500.0,8000.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Onion,Other,FAQ,2025-04-06,1000.0,2000.0,1600.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Peas Wet,Other,FAQ,2025-04-06,3000.0,5000.0,4500.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,2025-04-06,300.0,600.0,500.0
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,FAQ,2025-04-06,3250.0,4050.0,3700.0
Gujarat,Amreli,Damnagar,Green Chilli,Green Chilly,FAQ,2025-04-06,1550.0,2500.0,2050.0
Gujarat,Dahod,Dahod(Veg. Market),Cluster beans,Cluster Beans,FAQ,2025-04-06,4000.0,8500.0,7000.0
Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,FAQ,2025-04-06,1000.0,4000.0,3000.0
Gujarat,Dahod,Dahod(Veg. Market),Elephant Yam (Suran),Other,FAQ,2025-04-06,6000.0,6000.0,6000.0
Gujarat,Dahod,Dahod(Veg. Market),Little gourd (Kundru),Other,FAQ,2025-04-06,4000.0,6000.0,5000.0
Gujarat,Dahod,Dahod(Veg. Market),Mint(Pudina),Mint(Pudina),FAQ,2025-04-06,2000.0,3000.0,2500.0
Gujarat,Dahod,Dahod(Veg. Market),Onion Green,Onion Green,FAQ,2025-04-06,1000.0,2500.0,2000.0
Gujarat,Dahod,Dahod(Veg. Market),Pointed gourd (Parval),Other,FAQ,2025-04-06,7000.0,7000.0,7000.0
Gujarat,Dahod,Dahod(Veg. Market),Tomato,Tomato,FAQ,2025-04-06,300.0,1000.0,700.0
Haryana,Ambala,Ambala Cantt.,Apple,Apple,Medium,2025-04-06,5500.0,8000.0,7500.0
Haryana,Ambala,Ambala Cantt.,Banana,Other,Medium,2025-04-06,1700.0,2400.0,2200.0
Haryana,Faridabad,Ballabhgarh,Beetroot,Beetroot,FAQ,2025-04-06,700.0,1000.0,800.0
Haryana,Faridabad,Ballabhgarh,Green Chilli,Other,FAQ,2025-04-06,1500.0,2000.0,1800.0
Haryana,Faridabad,Ballabhgarh,Jack Fruit,Jack Fruit,Medium,2025-04-06,1500.0,2000.0,1800.0
Haryana,Gurgaon,Gurgaon,Carrot,Other,FAQ,2025-04-06,1000.0,2000.0,1500.0
Haryana,Gurgaon,Gurgaon,Onion,Other,Non-FAQ,2025-04-06,800.0,1000.0,900.0
Haryana,Hissar,Barwala(Hisar),Banana,Other,Medium,2025-04-06,3950.0,4000.0,3980.0
Haryana,Hissar,Barwala(Hisar),Cauliflower,Other,FAQ,2025-04-06,500.0,800.0,750.0
Haryana,Hissar,Barwala(Hisar),Water Melon,Other,Medium,2025-04-06,1000.0,2000.0,1800.0
Haryana,Hissar,Hansi,Bitter gourd,Other,FAQ,2025-04-06,3000.0,4000.0,3500.0
